;id_cliente;nombre;apellidoS   ;FECHA NACIMIENTO;ciudad;fecha_registro  ;ultima_compra
1084;1085.0;Sofía;Sánchez;28/06/1979;Bogotá;11/01/2022;01/01/2022
1085;1086.0;Pedro;Ramírez;17/11/1980;Barranquilla;11/01/2022;05/03/2022
1086;1087.0;Carlos;Hernández;04/04/1994;Barranquilla;27/02/2022;16/02/2022
1087;1088.0;Luis;Rodríguez;23/08/1984;Cartagena;25/02/2022;04/01/2022
1088;1089.0;Luis;Hernández;02/06/1960;Medellín;08/01/2022;03/02/2022
1089;1090.0;Sofía;Ramírez;26/10/1981;Barranquilla;15/03/2022;15/03/2022
1090;1091.0;Diego;Rodríguez;02/11/1975;Bogotá;24/03/2022;01/01/2022
1091;1092.0;Rosa;Pérez;05/02/1991;Medellín;03/03/2022;15/03/2022
1092;1093.0;Juan;Rodríguez;19/12/1985;Bogotá;01/02/2022;11/01/2022
1093;1094.0;Ana;Díaz;09/04/1996;Barranquilla;22/02/2022;06/04/2022
1094;1095.0;Rosa;Sánchez;04/07/1997;Cali;02/02/2022;26/01/2022
1095;1096.0;Luis;Ramírez;27/07/1967;Cartagena;08/01/2022;09/04/2022
1096;1097.0;Sofía;Gómez;04/11/1957;Cali;09/04/2022;09/01/2022
1097;1098.0;Carlos;Pérez;10/01/2004;Barranquilla;13/01/2022;03/03/2022
1098;1099.0;Juan;Pérez;17/07/1961;Cali;19/02/2022;18/03/2022
1099;1100.0;Marta;Martínez;31/05/1959;Cartagena;24/03/2022;19/03/2022
1100;1101.0;Juan;Díaz;18/02/2001;Medellín;31/01/2022;16/02/2022
1101;1102.0;Ana;Pérez;30/10/1990;Cartagena;15/01/2022;28/03/2022
1102;1103.0;Carlos;Rodríguez;14/06/1972;Cartagena;31/01/2022;26/02/2022
1103;1104.0;Carlos;Gómez;13/12/1975;Barranquilla;05/03/2022;19/02/2022
1104;1105.0;Luis;García;11/05/2001;Cali;11/01/2022;23/03/2022
1105;1106.0;Luis;Sánchez;09/12/1955;Cartagena;19/01/2022;16/02/2022
1106;1107.0;Rosa;Gómez;13/04/1989;Cali;28/01/2022;30/01/2022
1107;1108.0;Diego;Hernández;29/10/2003;Cartagena;29/03/2022;07/02/2022
1108;1109.0;Sofía;García;12/01/1975;Bogotá;20/01/2022;15/01/2022
1109;1110.0;Ana;Martínez;06/07/1995;Bogotá;16/01/2022;17/03/2022
1110;1111.0;Diego;Ramírez;21/07/1992;Cartagena;28/03/2022;05/02/2022
1111;1112.0;Sofía;Díaz;25/10/1959;Medellín;07/01/2022;12/03/2022
1112;1113.0;Elena;Sánchez;06/01/2000;Medellín;02/01/2022;08/02/2022
1113;1114.0;Ana;Ramírez;02/11/1999;Bogotá;24/01/2022;08/03/2022
1114;1115.0;Luis;García;29/04/1989;Medellín;23/03/2022;27/01/2022
1115;1116.0;Luis;López;30/09/1991;Bogotá;09/01/2022;25/03/2022
1116;1117.0;Juan;Pérez;10/09/1971;Barranquilla;15/01/2022;18/02/2022
1117;1118.0;Carlos;García;02/10/1957;Cali;13/03/2022;02/03/2022
1118;1119.0;Diego;Díaz;26/03/1983;Cali;09/02/2022;25/01/2022
1119;1120.0;Pedro;Rodríguez;10/03/2002;Bogotá;05/02/2022;21/01/2022
1120;1121.0;Diego;Gómez;07/04/1995;Cartagena;27/03/2022;22/03/2022
1121;1122.0;Elena;Hernández;31/03/1966;Bogotá;26/02/2022;06/04/2022
1122;1123.0;Elena;Pérez;04/03/1976;Cali;27/01/2022;19/03/2022
1123;1124.0;Marta;García;17/08/1971;Bogotá;02/03/2022;04/02/2022
1124;1125.0;Sofía;Pérez;27/01/2004;Cartagena;24/03/2022;17/02/2022
1125;1126.0;Diego;Hernández;19/09/1966;Barranquilla;21/01/2022;21/01/2022
1126;1127.0;Carlos;García;05/12/2002;Cali;26/03/2022;05/02/2022
1127;1128.0;Juan;García;04/03/1976;Medellín;01/02/2022;23/03/2022
1128;1129.0;Sofía;López;06/05/1975;Barranquilla;23/01/2022;07/01/2022
1129;1130.0;Ana;Sánchez;31/07/1998;Barranquilla;02/04/2022;20/01/2022
1130;1131.0;Elena;Pérez;06/02/1951;Barranquilla;22/03/2022;12/01/2022
1131;1132.0;Carlos;Díaz;15/12/1992;Cartagena;12/03/2022;14/02/2022
1132;1133.0;Luis;Hernández;05/11/1960;Bogotá;06/02/2022;03/04/2022
1133;1134.0;Pedro;Díaz;28/09/1993;Barranquilla;01/02/2022;28/03/2022
1134;1135.0;Pedro;Pérez;14/05/1999;Barranquilla;25/01/2022;11/03/2022
1135;1136.0;Marta;Díaz;08/03/1988;Bogotá;05/02/2022;04/02/2022
1136;1137.0;Pedro;López;29/11/1952;Bogotá;17/03/2022;04/01/2022
1137;1138.0;Rosa;Rodríguez;22/05/1991;Bogotá;05/01/2022;03/03/2022
1138;1139.0;Carlos;Díaz;19/05/2001;Medellín;19/01/2022;25/03/2022
1139;1140.0;Pedro;Gómez;25/06/1994;Cali;28/01/2022;08/01/2022
1140;1141.0;Carlos;Pérez;26/03/1999;Bogotá;16/03/2022;01/02/2022
1141;1142.0;Ana;Sánchez;24/01/1982;Cartagena;19/03/2022;06/02/2022
1142;1143.0;Ana;Pérez;27/07/1975;Cali;13/03/2022;21/03/2022
1143;1144.0;Ana;Rodríguez;01/10/1994;Medellín;05/02/2022;22/01/2022
1144;1145.0;Elena;Pérez;06/09/1991;Bogotá;16/01/2022;23/02/2022
1145;1146.0;Diego;Gómez;14/12/1986;Cartagena;22/02/2022;30/03/2022
1146;1147.0;Carlos;Hernández;16/09/2000;Bogotá;02/04/2022;28/03/2022
1147;1148.0;Ana;Gómez;30/04/1992;Barranquilla;05/04/2022;11/01/2022
1148;1149.0;Sofía;Martínez;03/03/1970;Barranquilla;07/03/2022;29/01/2022
1149;1150.0;Sofía;García;06/10/1969;Cali;02/02/2022;07/04/2022
1150;1151.0;Carlos;Sánchez;25/02/1984;Cartagena;07/03/2022;03/03/2022
1151;1152.0;Pedro;Pérez;11/03/1978;Barranquilla;02/01/2022;21/01/2022
1152;1153.0;Sofía;Rodríguez;24/01/1971;Cartagena;05/01/2022;19/01/2022
1153;1154.0;Marta;Sánchez;22/09/1975;Bogotá;18/01/2022;07/02/2022
1154;1155.0;Ana;Ramírez;02/09/1998;Cartagena;08/01/2022;17/02/2022
1155;1156.0;Elena;Sánchez;04/07/1957;Bogotá;07/04/2022;16/03/2022
1156;1157.0;Rosa;Pérez;18/05/1995;Cali;22/02/2022;15/01/2022
1157;1158.0;Rosa;Gómez;01/01/1961;Medellín;02/04/2022;03/04/2022
1158;1159.0;Ana;Rodríguez;22/06/1988;Cali;03/04/2022;23/03/2022
1159;1160.0;Rosa;Gómez;01/04/1985;Barranquilla;07/01/2022;05/02/2022
1160;1161.0;Ana;Gómez;13/10/1955;Cartagena;06/01/2022;08/02/2022
1161;1162.0;Diego;Sánchez;05/06/1950;Bogotá;17/03/2022;23/02/2022
1162;1163.0;Marta;Díaz;06/10/1993;Cartagena;24/02/2022;13/01/2022
1163;1164.0;Diego;Pérez;09/01/1969;Cali;01/01/2022;05/03/2022
1164;1165.0;Juan;Ramírez;23/05/1951;Cali;03/02/2022;26/02/2022
1165;1166.0;Sofía;Sánchez;22/02/1959;Cartagena;06/01/2022;22/02/2022
1166;1167.0;Rosa;López;26/10/1986;Medellín;02/01/2022;26/01/2022
1167;1168.0;Ana;Hernández;07/08/1968;Medellín;16/02/2022;26/02/2022
1168;1169.0;Elena;Rodríguez;02/08/1980;Medellín;06/02/2022;06/03/2022
1169;1170.0;Diego;López;03/10/1952;Cartagena;02/02/2022;27/01/2022
1170;1171.0;Carlos;García;24/01/1971;Medellín;06/03/2022;18/02/2022
1171;1172.0;Sofía;Gómez;23/07/1987;Cartagena;08/01/2022;02/04/2022
1172;1173.0;Sofía;Díaz;26/04/1961;Cali;01/04/2022;13/03/2022
1173;1174.0;Juan;Sánchez;29/05/1980;Cartagena;05/02/2022;24/02/2022
1174;1175.0;Marta;López;10/06/1992;Barranquilla;21/01/2022;28/01/2022
1175;1176.0;Carlos;López;30/10/1950;Barranquilla;15/03/2022;21/01/2022
1176;1177.0;Pedro;López;22/02/1967;Cali;07/02/2022;01/02/2022
1177;1178.0;Sofía;Martínez;09/12/1963;Bogotá;23/03/2022;29/03/2022
1178;1179.0;Elena;García;19/10/1984;Barranquilla;10/04/2022;19/03/2022
1179;1180.0;Diego;García;13/12/1959;Medellín;11/01/2022;15/03/2022
1180;1181.0;Marta;Rodríguez;22/02/2002;Medellín;05/02/2022;10/02/2022
1181;1182.0;Pedro;López;06/10/1958;Medellín;06/01/2022;21/03/2022
1182;1183.0;Rosa;García;12/03/1984;Cali;17/02/2022;23/01/2022
1183;1184.0;Juan;Díaz;19/12/1996;Bogotá;06/03/2022;13/01/2022
1184;1185.0;Pedro;Hernández;30/03/1979;Medellín;01/02/2022;08/01/2022
1185;1186.0;Ana;Ramírez;11/01/1999;Medellín;25/02/2022;28/01/2022
1186;1187.0;Diego;Sánchez;06/07/1995;Cartagena;02/02/2022;29/03/2022
1187;1188.0;Pedro;Hernández;03/03/1970;Bogotá;01/04/2022;03/01/2022
1188;1189.0;Marta;Martínez;29/01/1970;Cali;23/02/2022;22/01/2022
1189;1190.0;Sofía;Díaz;17/09/1952;Cartagena;27/03/2022;21/01/2022
1190;1191.0;Marta;García;04/01/1978;Cali;04/03/2022;04/01/2022
1191;1192.0;Sofía;Martínez;15/01/2003;Bogotá;05/01/2022;13/03/2022
1192;1193.0;Elena;Ramírez;21/04/2005;Bogotá;05/02/2022;16/01/2022
1193;1194.0;Luis;Pérez;24/04/1998;Cartagena;19/01/2022;22/02/2022
1194;1195.0;Sofía;Hernández;24/09/1992;Cartagena;07/03/2022;02/04/2022
1195;1196.0;Juan;Sánchez;15/11/1971;Cali;06/01/2022;22/03/2022
1196;1197.0;Marta;Pérez;25/12/1987;Barranquilla;06/03/2022;05/04/2022
1197;1198.0;Pedro;Rodríguez;13/07/1976;Cali;11/03/2022;29/01/2022
1198;1199.0;Luis;Gómez;03/07/1994;Cartagena;04/02/2022;02/03/2022
1199;1200.0;Diego;Martínez;03/11/1989;Bogotá;05/04/2022;16/02/2022
1200;1201.0;Carlos;López;06/04/1952;Bogotá;09/01/2022;03/04/2022
1201;1202.0;Pedro;Hernández;13/09/1964;Medellín;01/04/2022;13/03/2022
1202;1203.0;Marta;García;19/06/1960;Medellín;08/02/2022;21/02/2022
1203;1204.0;Rosa;Pérez;25/06/1962;Medellín;17/02/2022;07/01/2022
1204;1205.0;Sofía;García;30/06/2004;Barranquilla;12/02/2022;22/03/2022
1205;1206.0;Rosa;García;27/01/1956;Cartagena;20/02/2022;20/02/2022
1206;1207.0;Marta;Gómez;23/11/1955;Barranquilla;12/03/2022;11/01/2022
1207;1208.0;Ana;Ramírez;03/05/1966;Cartagena;09/01/2022;05/03/2022
1208;1209.0;Luis;García;27/05/1979;Medellín;18/03/2022;24/01/2022
1209;1210.0;Marta;García;12/11/2000;Medellín;14/03/2022;04/03/2022
1210;1211.0;Marta;Gómez;14/02/1978;Barranquilla;20/02/2022;07/01/2022
1211;1212.0;Rosa;Sánchez;12/11/1973;Bogotá;26/01/2022;30/01/2022
1212;1213.0;Juan;Pérez;29/01/2005;Barranquilla;05/02/2022;04/03/2022
1213;1214.0;Luis;Martínez;12/05/1980;Medellín;22/02/2022;30/01/2022
1214;1215.0;Elena;Rodríguez;23/05/1967;Bogotá;24/01/2022;02/04/2022
1215;1216.0;Carlos;Gómez;04/05/1977;Barranquilla;21/02/2022;21/01/2022
1216;1217.0;Pedro;Sánchez;01/07/1980;Cartagena;10/01/2022;21/01/2022
1217;1218.0;Sofía;Ramírez;21/01/1962;Cali;08/02/2022;10/04/2022
1218;1219.0;Juan;García;01/04/1953;Bogotá;21/03/2022;23/03/2022
1219;1220.0;Elena;López;02/08/1972;Bogotá;14/01/2022;10/03/2022
1220;1221.0;Diego;Ramírez;19/12/1961;Medellín;31/03/2022;05/04/2022
1221;1222.0;Luis;Hernández;29/11/2000;Medellín;26/01/2022;22/02/2022
1222;1223.0;Rosa;Sánchez;25/07/1953;Cartagena;05/03/2022;10/02/2022
1223;1224.0;Diego;Pérez;30/07/1960;Bogotá;12/02/2022;21/03/2022
1224;1225.0;Luis;Pérez;13/03/2003;Barranquilla;09/03/2022;24/02/2022
1225;1226.0;Carlos;Sánchez;09/02/2003;Barranquilla;16/01/2022;17/02/2022
1226;1227.0;Rosa;Díaz;15/03/2001;Barranquilla;07/01/2022;02/01/2022
1227;1228.0;Pedro;Sánchez;29/03/1952;Cali;19/03/2022;17/03/2022
1228;1229.0;Luis;Martínez;03/12/1980;Cartagena;15/02/2022;20/02/2022
1229;1230.0;Pedro;López;19/07/1991;Medellín;31/01/2022;22/01/2022
1230;1231.0;Luis;Ramírez;07/10/1980;Bogotá;09/03/2022;02/04/2022
1231;1232.0;Juan;Martínez;14/04/1992;Barranquilla;13/03/2022;15/03/2022
1232;1233.0;Carlos;García;23/11/1971;Bogotá;23/01/2022;13/03/2022
1233;1234.0;Carlos;Gómez;15/04/1987;Barranquilla;13/03/2022;03/02/2022
1234;1235.0;Elena;Rodríguez;14/10/2001;Cali;20/01/2022;16/01/2022
1235;1236.0;Ana;Martínez;12/06/1971;Cali;02/04/2022;07/02/2022
1236;1237.0;Marta;Gómez;27/10/2000;Cartagena;29/03/2022;26/03/2022
1237;1238.0;Diego;Hernández;27/02/2001;Medellín;03/01/2022;05/04/2022
1238;1239.0;Luis;Sánchez;15/12/1965;Cali;20/02/2022;09/04/2022
1239;1240.0;Marta;Hernández;06/07/1987;Medellín;11/01/2022;05/04/2022
1240;1241.0;Marta;Ramírez;06/09/1983;Barranquilla;15/03/2022;10/04/2022
1241;1242.0;Elena;López;29/10/1979;Barranquilla;17/01/2022;08/02/2022
1242;1243.0;Ana;Pérez;27/03/1954;Barranquilla;09/02/2022;02/04/2022
1243;1244.0;Carlos;Gómez;06/05/1975;Barranquilla;17/02/2022;05/04/2022
1244;1245.0;Juan;Díaz;23/01/1984;Medellín;20/01/2022;21/01/2022
1245;1246.0;Ana;Pérez;08/07/1950;Barranquilla;20/01/2022;19/02/2022
1246;1247.0;Marta;Pérez;21/06/1998;Medellín;18/03/2022;21/03/2022
1247;1248.0;Rosa;Díaz;29/11/1952;Medellín;09/03/2022;09/03/2022
1248;1249.0;Marta;Gómez;07/03/1977;Cali;18/01/2022;08/01/2022
1249;1250.0;Sofía;García;04/04/2005;Cali;21/02/2022;04/01/2022
1250;1251.0;Elena;Martínez;23/07/1990;Medellín;10/02/2022;12/01/2022
1251;1252.0;Rosa;Martínez;04/11/1984;Cartagena;09/04/2022;15/02/2022
1252;1253.0;Carlos;Rodríguez;20/08/1991;Cali;05/04/2022;16/01/2022
1253;1254.0;Luis;López;17/01/1950;Cartagena;10/04/2022;29/03/2022
1254;1255.0;Ana;Sánchez;29/08/2002;Bogotá;17/03/2022;02/03/2022
1255;1256.0;Pedro;López;26/02/1963;Barranquilla;26/01/2022;24/01/2022
1256;1257.0;Pedro;Gómez;01/12/1979;Cali;29/03/2022;08/03/2022
1257;1258.0;Carlos;López;23/08/1960;Medellín;25/03/2022;11/03/2022
1258;1259.0;Carlos;López;08/07/1950;Medellín;26/03/2022;03/03/2022
1259;1260.0;Sofía;Gómez;10/02/1950;Bogotá;15/02/2022;31/03/2022
1260;1261.0;Sofía;López;28/05/1985;Bogotá;13/01/2022;10/04/2022
1261;1262.0;Pedro;Pérez;06/07/2003;Cali;23/03/2022;23/01/2022
1262;1263.0;Elena;Pérez;14/12/1970;Bogotá;18/01/2022;10/04/2022
1263;1264.0;Carlos;Hernández;17/12/1971;Cali;15/03/2022;18/03/2022
1264;1265.0;Diego;Sánchez;17/02/2003;Cali;16/03/2022;20/01/2022
1265;1266.0;Luis;Sánchez;29/04/1978;Cartagena;11/01/2022;20/02/2022
1266;1267.0;Elena;Gómez;14/12/1978;Medellín;04/04/2022;06/04/2022
1267;1268.0;Rosa;Díaz;04/11/1976;Barranquilla;05/04/2022;11/02/2022
1268;1269.0;Marta;Pérez;29/04/1997;Cali;22/03/2022;02/03/2022
1269;1270.0;Juan;López;27/08/1953;Cali;23/03/2022;27/01/2022
1270;1271.0;Ana;Martínez;25/10/1983;Medellín;05/04/2022;24/01/2022
1271;1272.0;Luis;García;19/02/1950;Bogotá;08/04/2022;05/04/2022
1272;1273.0;Marta;Hernández;15/02/1973;Medellín;03/01/2022;19/03/2022
1273;1274.0;Elena;Pérez;12/09/1969;Bogotá;16/02/2022;02/03/2022
1274;1275.0;Ana;Hernández;05/10/1966;Medellín;07/02/2022;23/03/2022
1275;1276.0;Carlos;Hernández;21/02/1975;Cali;16/01/2022;19/01/2022
1276;1277.0;Rosa;Hernández;20/09/1996;Cali;19/02/2022;15/03/2022
1277;1278.0;Diego;Hernández;09/07/1972;Barranquilla;31/01/2022;19/01/2022
1278;1279.0;Juan;Díaz;31/10/1980;Cartagena;20/01/2022;08/01/2022
1279;1280.0;Marta;Ramírez;02/07/1991;Bogotá;30/01/2022;16/01/2022
1280;1281.0;Sofía;López;17/06/1962;Bogotá;17/02/2022;26/03/2022
1281;1282.0;Rosa;Gómez;16/03/1964;Cali;09/03/2022;12/03/2022
1282;1283.0;Marta;Martínez;04/11/2000;Cali;18/01/2022;10/02/2022
1283;1284.0;Pedro;Sánchez;22/02/1967;Cali;19/02/2022;30/03/2022
1284;1285.0;Carlos;Ramírez;24/09/1957;Barranquilla;25/03/2022;28/03/2022
1285;1286.0;Pedro;García;21/07/2000;Bogotá;15/02/2022;01/03/2022
1286;1287.0;Rosa;Ramírez;15/09/1978;Medellín;09/03/2022;06/04/2022
1287;1288.0;Sofía;Pérez;15/05/1951;Cali;16/02/2022;07/03/2022
1288;1289.0;Juan;López;27/08/1996;Medellín;06/03/2022;28/02/2022
1289;1290.0;Carlos;López;04/04/2002;Medellín;18/02/2022;07/04/2022
1290;1291.0;Elena;Pérez;21/04/2005;Barranquilla;14/02/2022;04/01/2022
1291;1292.0;Pedro;Martínez;18/10/2005;Medellín;21/03/2022;12/01/2022
1292;1293.0;Luis;Hernández;03/08/1964;Bogotá;04/04/2022;14/03/2022
1293;1294.0;Diego;Ramírez;02/02/2001;Cali;26/02/2022;24/01/2022
1294;1295.0;Marta;Ramírez;01/02/1955;Bogotá;27/01/2022;27/02/2022
1295;1296.0;Elena;Gómez;19/08/1988;Bogotá;13/03/2022;08/03/2022
1296;1297.0;Luis;Rodríguez;01/12/1987;Barranquilla;25/03/2022;06/01/2022
1297;1298.0;Rosa;Gómez;13/08/1959;Barranquilla;29/03/2022;05/03/2022
1298;1299.0;Ana;Rodríguez;19/05/1998;Medellín;27/01/2022;06/01/2022
1299;1300.0;Diego;Martínez;09/01/1977;Cali;02/04/2022;08/01/2022
1300;1301.0;Juan;Díaz;21/02/1991;Barranquilla;02/01/2022;03/03/2022
1301;1302.0;Marta;Rodríguez;30/12/1959;Barranquilla;09/01/2022;29/03/2022
1302;1303.0;Pedro;Hernández;06/06/1961;Cali;17/03/2022;08/03/2022
1303;1304.0;Luis;García;31/07/2003;Medellín;02/03/2022;05/01/2022
1304;1305.0;Marta;Pérez;28/05/1958;Cali;02/03/2022;03/02/2022
1305;1306.0;Juan;Ramírez;25/10/2002;Cali;12/03/2022;07/01/2022
1306;1307.0;Elena;Rodríguez;28/07/1954;Barranquilla;06/03/2022;10/03/2022
1307;1308.0;Elena;Pérez;02/02/1966;Cartagena;16/01/2022;01/03/2022
1308;1309.0;Ana;Sánchez;25/01/1993;Cali;24/02/2022;14/02/2022
1309;1310.0;Luis;García;19/11/1986;Cartagena;04/02/2022;03/04/2022
1310;1311.0;Pedro;Gómez;04/06/1987;Bogotá;31/01/2022;18/02/2022
1311;1312.0;Juan;García;29/06/1963;Cartagena;09/01/2022;09/02/2022
1312;1313.0;Ana;Díaz;20/07/1973;Medellín;16/01/2022;08/03/2022
1313;1314.0;Ana;Hernández;30/10/1990;Barranquilla;20/02/2022;14/03/2022
1314;1315.0;Juan;Sánchez;18/10/1954;Medellín;22/02/2022;14/03/2022
1315;1316.0;Ana;Díaz;17/09/1968;Cali;25/02/2022;03/01/2022
1316;1317.0;Carlos;Gómez;30/12/1978;Bogotá;19/02/2022;10/02/2022
1317;1318.0;Diego;Hernández;08/03/1956;Cartagena;10/02/2022;26/01/2022
1318;1319.0;Juan;Pérez;04/09/1953;Cali;24/02/2022;05/01/2022
1319;1320.0;Juan;Rodríguez;06/02/1994;Barranquilla;07/01/2022;12/01/2022
1320;1321.0;Diego;López;21/11/1952;Medellín;28/01/2022;04/02/2022
1321;1322.0;Diego;Martínez;23/11/1982;Barranquilla;29/01/2022;17/01/2022
1322;1323.0;Marta;Martínez;05/08/1978;Bogotá;17/01/2022;16/01/2022
1323;1324.0;Juan;Gómez;04/11/2000;Cartagena;14/01/2022;20/03/2022
1324;1325.0;Sofía;Rodríguez;27/05/1971;Cartagena;27/01/2022;20/01/2022
1325;1326.0;Pedro;Gómez;13/08/1994;Bogotá;05/02/2022;05/04/2022
1326;1327.0;Rosa;Rodríguez;24/03/1953;Cartagena;22/01/2022;20/03/2022
1327;1328.0;Rosa;Sánchez;29/10/1971;Barranquilla;24/03/2022;03/04/2022
1328;1329.0;Elena;López;06/02/1989;Bogotá;28/03/2022;03/02/2022
1329;1330.0;Ana;Ramírez;06/03/1987;Cali;05/02/2022;21/02/2022
1330;1331.0;Pedro;Díaz;01/08/1966;Medellín;16/02/2022;12/01/2022
1331;1332.0;Marta;Sánchez;29/05/1953;Bogotá;10/02/2022;01/04/2022
1332;1333.0;Marta;Ramírez;08/01/1971;Medellín;29/03/2022;14/02/2022
1333;1334.0;Elena;Hernández;20/11/1981;Cali;09/03/2022;03/01/2022
1334;1335.0;Juan;García;12/07/1957;Cartagena;16/01/2022;19/01/2022
1335;1336.0;Marta;López;06/02/1989;Cartagena;13/01/2022;14/01/2022
1336;1337.0;Luis;Ramírez;24/07/1966;Medellín;02/03/2022;11/02/2022
1337;1338.0;Pedro;García;03/12/1972;Cartagena;23/03/2022;28/03/2022
1338;1339.0;Ana;García;24/12/1968;Cartagena;18/03/2022;12/02/2022
1339;1340.0;Carlos;López;19/03/1954;Bogotá;13/03/2022;11/03/2022
1340;1341.0;Pedro;Rodríguez;05/04/1981;Barranquilla;09/02/2022;22/02/2022
1341;1342.0;Sofía;Sánchez;18/07/1999;Barranquilla;11/03/2022;10/04/2022
1342;1343.0;Rosa;Gómez;28/11/1970;Cali;02/04/2022;16/02/2022
1343;1344.0;Pedro;Sánchez;07/09/1973;Medellín;22/01/2022;14/01/2022
1344;1345.0;Pedro;Gómez;18/11/1999;Bogotá;07/04/2022;23/01/2022
1345;1346.0;Carlos;Gómez;26/07/1956;Barranquilla;05/01/2022;17/03/2022
1346;1347.0;Carlos;Díaz;16/06/1994;Bogotá;30/03/2022;20/03/2022
1347;1348.0;Juan;García;09/02/1952;Barranquilla;16/02/2022;31/01/2022
1348;1349.0;Elena;Hernández;13/11/1960;Cartagena;23/01/2022;23/01/2022
1349;1350.0;Ana;Hernández;19/03/1970;Bogotá;26/02/2022;05/01/2022
1350;1351.0;Ana;Hernández;15/02/1965;Cartagena;28/03/2022;07/04/2022
1351;1352.0;Ana;López;03/10/1960;Cali;29/03/2022;15/02/2022
1352;1353.0;Diego;Díaz;07/05/1951;Bogotá;06/04/2022;25/02/2022
1353;1354.0;Ana;Pérez;20/05/1993;Bogotá;30/03/2022;09/04/2022
1354;1355.0;Elena;Martínez;17/01/1993;Medellín;15/01/2022;02/01/2022
1355;1356.0;Marta;Pérez;20/07/1970;Bogotá;27/02/2022;20/02/2022
1356;1357.0;Pedro;Sánchez;11/07/1951;Cartagena;10/04/2022;14/03/2022
1357;1358.0;Rosa;Martínez;10/10/1981;Cartagena;01/04/2022;18/02/2022
1358;1359.0;Sofía;Rodríguez;07/10/1972;Barranquilla;11/01/2022;17/01/2022
1359;1360.0;Rosa;Martínez;02/08/1996;Cartagena;03/01/2022;14/02/2022
1360;1361.0;Diego;Pérez;25/11/1988;Barranquilla;05/01/2022;27/01/2022
1361;1362.0;Juan;Ramírez;24/03/1972;Medellín;08/04/2022;04/02/2022
1362;1363.0;Sofía;López;05/04/1954;Barranquilla;15/03/2022;06/04/2022
1363;1364.0;Juan;García;18/06/2000;Bogotá;09/04/2022;05/04/2022
1364;1365.0;Rosa;Gómez;21/02/1972;Bogotá;01/02/2022;23/02/2022
1365;1366.0;Carlos;Martínez;15/01/1976;Barranquilla;15/02/2022;01/02/2022
1366;1367.0;Rosa;Pérez;11/11/1959;Cartagena;02/03/2022;03/02/2022
1367;1368.0;Sofía;Díaz;21/05/1956;Bogotá;03/01/2022;28/01/2022
1368;1369.0;Luis;Ramírez;21/05/1988;Medellín;05/04/2022;11/01/2022
1369;1370.0;Diego;García;10/04/1956;Cali;29/03/2022;17/03/2022
1370;1371.0;Luis;Martínez;01/10/1994;Cartagena;04/01/2022;14/03/2022
1371;1372.0;Elena;Martínez;20/06/1971;Cartagena;03/01/2022;29/01/2022
1372;1373.0;Carlos;Hernández;04/05/1969;Medellín;31/03/2022;21/03/2022
1373;1374.0;Pedro;Ramírez;01/04/1988;Barranquilla;28/02/2022;22/02/2022
1374;1375.0;Diego;Pérez;08/09/1960;Medellín;25/02/2022;07/03/2022
1375;1376.0;Marta;Sánchez;29/10/1963;Cartagena;07/01/2022;24/02/2022
1376;1377.0;Luis;Hernández;25/12/1979;Cali;30/03/2022;08/03/2022
1377;1378.0;Luis;García;18/08/1996;Cartagena;23/01/2022;29/01/2022
1378;1379.0;Carlos;Gómez;22/12/1997;Cali;08/01/2022;15/01/2022
1379;1380.0;Marta;Gómez;03/02/1969;Bogotá;20/03/2022;24/01/2022
1380;1381.0;Pedro;López;02/03/1951;Medellín;15/01/2022;21/03/2022
1381;1382.0;Elena;Sánchez;05/10/1966;Cartagena;26/03/2022;02/01/2022
1382;1383.0;Ana;Martínez;05/10/1966;Medellín;15/02/2022;09/02/2022
1383;1384.0;Ana;García;31/12/1989;Barranquilla;04/03/2022;14/01/2022
1384;1385.0;Ana;Díaz;16/07/2001;Barranquilla;10/04/2022;03/04/2022
1385;1386.0;Elena;Rodríguez;03/03/1962;Medellín;02/03/2022;02/01/2022
1386;1387.0;Carlos;Gómez;09/02/1952;Barranquilla;29/01/2022;06/02/2022
1387;1388.0;Sofía;Martínez;30/11/1995;Cali;23/01/2022;08/03/2022
1388;1389.0;Juan;Martínez;20/12/1956;Cartagena;04/03/2022;21/01/2022
1389;1390.0;Luis;Hernández;04/11/1957;Bogotá;07/03/2022;01/01/2022
1390;1391.0;Elena;Ramírez;29/12/1975;Cali;08/02/2022;07/03/2022
1391;1392.0;Luis;Hernández;03/07/1959;Cartagena;09/03/2022;03/04/2022
1392;1393.0;Luis;Sánchez;19/03/1978;Medellín;03/02/2022;02/04/2022
1393;1394.0;Pedro;Martínez;20/03/1984;Bogotá;01/02/2022;01/01/2022
1394;1395.0;Carlos;Sánchez;29/11/1968;Cartagena;16/02/2022;06/01/2022
1395;1396.0;Pedro;López;18/08/2004;Medellín;08/01/2022;15/02/2022
1396;1397.0;Luis;Martínez;19/10/2000;Cartagena;01/02/2022;20/02/2022
1397;1398.0;Elena;Hernández;06/07/1979;Bogotá;18/01/2022;08/02/2022
1398;1399.0;Diego;López;03/07/1978;Barranquilla;12/01/2022;02/03/2022
1399;1400.0;Sofía;Martínez;25/01/2001;Bogotá;12/01/2022;01/01/2022
1400;1401.0;Carlos;Gómez;18/05/2003;Bogotá;25/03/2022;05/04/2022
1401;1402.0;Diego;Sánchez;27/10/1984;Bogotá;09/02/2022;18/01/2022
