;id_orden;id_cliente;Producto;monto DE COMPRA;Fecha orden;Identificacionn;tipo venta;REGION
1146;2147;551.0;D;320.83;11/11/2024;41592837.0;venta telefónica;Oeste
1147;2148;81.0;A;496.44;09/04/2024;67092851.0;venta directa;Oeste
1148;2149;206.0;B;67.44;28/09/2021;49490807.0;presencial;Este
1149;2150;919.0;D;110.04;10/05/2024;73080520.0;venta telefónica;Oeste
1150;2151;1370.0;E;65.53;13/10/2023;25127295.0;presencial;Norte
1151;2152;2271.0;E;281.1;27/09/2023;11261298.0;venta directa;Sur
1152;2153;2500.0;D;494.56;09/07/2024;30885322.0;venta directa;Norte
1153;2154;2135.0;A;228.5;15/02/2024;98778993.0;presencial;Oeste
1154;2155;448.0;C;467.56;12/03/2024;46289155.0;presencial;Norte
1155;2156;768.0;C;496.4;03/11/2020;72521077.0;venta telefónica;Este
1156;2157;2342.0;E;392.19;11/08/2023;88633684.0;online;Este
1157;2158;1345.0;E;265.13;14/05/2021;63481687.0;online;Este
1158;2159;1139.0;E;225.36;23/05/2023;80060802.0;online;Sur
1159;2160;;A;328.22;29/09/2022;98294647.0;online;Norte
1160;2161;644.0;D;475.61;01/09/2024;63472526.0;online;Este
1161;2162;2037.0;D;56.12;15/04/2024;62706122.0;presencial;Sur
1162;2163;538.0;B;70.19;10/07/2024;11679075.0;online;Norte
1163;2164;2124.0;D;99.47;27/01/2020;32616467.0;presencial;Oeste
1164;2165;2122.0;E;63.23;29/11/2023;78679125.0;venta telefónica;Sur
1165;2166;1513.0;D;443.64;01/12/2024;73930625.0;online;Sur
1166;2167;1352.0;B;256.23;01/10/2023;94504529.0;venta telefónica;Oeste
1167;2168;598.0;D;239.04;08/03/2023;27177507.0;venta telefónica;Sur
1168;2169;1038.0;C;266.34;01/02/2022;65059532.0;online;Oeste
1169;2170;618.0;E;105.45;07/12/2023;73273469.0;venta telefónica;Este
1170;2171;1876.0;C;97.61;09/09/2020;37812613.0;venta directa;Sur
1171;2172;2061.0;B;82.17;30/01/2021;68721353.0;venta telefónica;Oeste
1172;2173;423.0;E;262.25;18/09/2024;22129363.0;venta telefónica;Norte
1173;2174;669.0;B;263.94;08/07/2024;33822690.0;presencial;Sur
1174;2175;2186.0;E;146.73;26/09/2023;79905784.0;presencial;Sur
1175;2176;2182.0;D;487.33;22/10/2021;77184889.0;venta telefónica;Norte
1176;2177;458.0;C;315.24;18/03/2021;96332751.0;venta directa;Este
1177;2178;1194.0;E;416.44;28/01/2024;92235549.0;venta telefónica;Este
1178;2179;2034.0;A;351.91;24/06/2024;30721559.0;presencial;Oeste
1179;2180;997.0;D;124.29;22/12/2020;68983329.0;online;Oeste
1180;2181;570.0;E;414.49;27/10/2024;72701543.0;venta telefónica;Este
1181;2182;2441.0;B;213.77;07/06/2022;29424587.0;online;Sur
1182;2183;218.0;D;317.52;28/10/2023;96383927.0;online;Este
1183;2184;589.0;E;380.77;06/05/2023;74932974.0;venta directa;Sur
1184;2185;407.0;B;433.11;06/11/2023;42186456.0;online;Oeste
1185;2186;61.0;D;113.71;12/07/2023;93229541.0;venta telefónica;Oeste
1186;2187;;A;185.2;25/12/2021;42593131.0;online;Sur
1187;2188;;B;470.71;25/12/2020;31990165.0;venta telefónica;Norte
1188;2189;;D;418.0;07/11/2024;95755537.0;online;Oeste
1189;2190;2108.0;D;137.58;19/11/2022;65211923.0;presencial;Norte
1190;2191;1067.0;B;336.68;26/06/2022;38947039.0;presencial;Oeste
1191;2192;1400.0;D;375.69;22/11/2021;70508764.0;venta telefónica;Sur
1192;2193;1765.0;B;184.72;23/10/2023;90771630.0;venta telefónica;Este
1193;2194;916.0;C;327.65;08/11/2022;17983147.0;online;Sur
1194;2195;1686.0;E;465.13;05/08/2023;12216231.0;presencial;Este
1195;2196;1244.0;C;51.89;03/02/2024;34567101.0;online;Norte
1196;2197;1699.0;B;82.65;24/04/2024;97028064.0;online;Oeste
1197;2198;611.0;B;112.16;09/01/2022;52409859.0;online;Norte
1198;2199;715.0;B;175.91;14/07/2022;86318766.0;presencial;Este
1199;2200;276.0;E;60.56;17/11/2020;38177558.0;venta directa;Oeste
1200;2201;1273.0;E;424.59;08/11/2020;73023845.0;venta directa;Oeste
1201;2202;1988.0;D;423.13;17/11/2024;15212748.0;presencial;Este
1202;2203;876.0;A;314.96;25/02/2024;26272763.0;venta telefónica;Este
1203;2204;142.0;A;135.31;11/02/2022;14134471.0;venta directa;Norte
1204;2205;288.0;A;395.46;04/12/2020;36115165.0;presencial;Norte
1205;2206;858.0;A;332.6;07/10/2022;71410013.0;presencial;Norte
1206;2207;1479.0;A;376.85;10/12/2020;43931283.0;venta telefónica;Oeste
1207;2208;1184.0;D;484.37;23/01/2024;40491819.0;venta telefónica;Sur
1208;2209;122.0;E;80.2;11/01/2022;26729484.0;venta directa;Sur
1209;2210;180.0;D;422.99;10/08/2022;11502322.0;venta directa;Norte
1210;2211;1778.0;D;421.87;01/07/2023;21364863.0;venta telefónica;Oeste
1211;2212;435.0;A;423.12;18/05/2022;20478323.0;venta directa;Sur
1212;2213;973.0;B;215.15;18/09/2024;73410963.0;venta telefónica;Oeste
1213;2214;2335.0;B;50.95;22/12/2021;31914499.0;online;Sur
1214;2215;1786.0;D;222.39;26/06/2024;76586700.0;online;Sur
1215;2216;1734.0;A;435.32;07/10/2021;45588721.0;venta telefónica;Oeste
1216;2217;545.0;D;131.82;21/12/2022;71277331.0;venta telefónica;Oeste
1217;2218;1482.0;E;89.27;25/05/2020;83635214.0;venta directa;Oeste
1218;2219;1126.0;D;333.0;13/09/2023;76161134.0;presencial;Sur
1219;2220;2310.0;B;449.08;03/01/2020;33377396.0;venta directa;Este
1220;2221;1713.0;C;176.7;11/12/2023;96903935.0;online;Oeste
1221;2222;2415.0;A;377.28;18/03/2024;62956535.0;online;Norte
1222;2223;747.0;A;118.45;03/01/2021;10883442.0;presencial;Norte
1223;2224;119.0;D;127.53;08/12/2023;19857742.0;venta directa;Oeste
1224;2225;847.0;D;401.4;10/09/2023;32478008.0;presencial;Oeste
1225;2226;1766.0;B;363.77;04/06/2020;87238594.0;online;Norte
1226;2227;695.0;B;441.6;14/04/2024;81132133.0;online;Este
1227;2228;51.0;B;139.8;06/04/2023;70989673.0;venta directa;Sur
1228;2229;2035.0;D;347.74;29/05/2020;11335884.0;venta telefónica;Norte
1229;2230;1325.0;D;81.44;22/08/2021;96346354.0;online;Norte
1230;2231;21.0;A;142.29;08/09/2022;82001104.0;venta telefónica;Norte
1231;2232;1083.0;A;240.42;29/04/2022;45651914.0;venta directa;Sur
1232;2233;2377.0;B;420.02;15/10/2023;41022306.0;presencial;Oeste
1233;2234;2145.0;E;373.26;08/05/2021;58994580.0;presencial;Oeste
1234;2235;2190.0;C;107.83;07/12/2022;13890583.0;venta telefónica;Oeste
1235;2236;281.0;B;208.97;07/01/2021;34590753.0;presencial;Norte
1236;2237;1781.0;D;74.65;08/02/2020;13213060.0;online;Norte
1237;2238;1536.0;D;222.24;05/05/2023;63818920.0;online;Norte
1238;2239;1537.0;C;262.23;08/08/2022;31650481.0;presencial;Oeste
1239;2240;437.0;D;141.74;11/12/2022;78260282.0;online;Norte
1240;2241;1524.0;D;427.79;23/03/2021;29553786.0;venta telefónica;Norte
1241;2242;2004.0;A;475.72;21/09/2024;85155718.0;presencial;Sur
1242;2243;851.0;B;356.38;03/08/2022;35739419.0;presencial;Norte
1243;2244;2128.0;D;182.86;19/08/2022;67586824.0;venta telefónica;Norte
1244;2245;1383.0;D;175.83;18/07/2024;44780184.0;online;Sur
1245;2246;539.0;C;215.71;29/07/2021;74343371.0;presencial;Norte
1246;2247;;A;434.78;16/09/2022;16653715.0;venta telefónica;Norte
1247;2248;1948.0;D;422.76;23/01/2023;98449776.0;venta telefónica;Este
1248;2249;868.0;D;66.19;09/02/2024;58290112.0;presencial;Sur
1249;2250;1810.0;C;120.69;21/06/2022;13334852.0;venta directa;Este
1250;2251;191.0;C;233.9;10/11/2022;21973317.0;venta telefónica;Norte
1251;2252;1292.0;B;79.97;16/03/2024;20577710.0;presencial;Este
1252;2253;2267.0;B;246.99;02/09/2021;30742832.0;venta directa;Norte
1253;2254;1670.0;C;114.96;24/07/2024;97026816.0;venta directa;Sur
1254;2255;1782.0;B;246.82;08/01/2024;14547146.0;presencial;Sur
1255;2256;1132.0;B;95.28;14/01/2023;88522886.0;venta telefónica;Norte
1256;2257;2096.0;A;278.35;12/08/2021;11955265.0;venta telefónica;Norte
1257;2258;;A;67.35;12/05/2020;35895100.0;online;Este
1258;2259;1425.0;A;334.0;11/04/2024;32372466.0;venta directa;Este
1259;2260;1581.0;B;113.57;25/12/2024;58789516.0;online;Sur
1260;2261;1215.0;E;459.77;14/08/2023;16783156.0;venta directa;Este
1261;2262;1442.0;D;141.36;23/08/2022;61545287.0;presencial;Oeste
1262;2263;186.0;D;244.11;07/04/2021;38752976.0;venta telefónica;Norte
1263;2264;2351.0;E;104.23;19/03/2020;91859141.0;online;Sur
1264;2265;141.0;C;246.8;26/09/2023;97092113.0;venta directa;Este
1265;2266;403.0;B;158.68;12/11/2021;47707998.0;venta telefónica;Oeste
1266;2267;2216.0;E;279.92;03/09/2024;81301982.0;presencial;Sur
1267;2268;1944.0;B;221.9;22/03/2023;92845494.0;online;Sur
1268;2269;578.0;C;418.96;10/03/2021;51857410.0;online;Este
1269;2270;2177.0;C;397.79;29/06/2023;19935484.0;presencial;Sur
1270;2271;1855.0;A;352.89;10/04/2020;51295160.0;venta directa;Sur
1271;2272;852.0;A;263.12;27/05/2020;11944692.0;online;Sur
1272;2273;2113.0;C;67.87;26/05/2024;80283006.0;presencial;Oeste
1273;2274;492.0;C;468.12;04/08/2024;15314032.0;online;Sur
1274;2275;1278.0;C;394.28;21/03/2024;73558309.0;venta directa;Oeste
1275;2276;1644.0;C;466.71;18/07/2023;11349103.0;presencial;Norte
1276;2277;810.0;E;231.48;06/08/2022;57146991.0;presencial;Este
1277;2278;2176.0;C;364.74;12/04/2022;25125083.0;presencial;Oeste
1278;2279;970.0;B;361.88;02/07/2024;93484916.0;venta telefónica;Oeste
1279;2280;745.0;D;335.64;24/06/2022;83793782.0;presencial;Norte
1280;2281;269.0;D;298.89;03/09/2021;11150414.0;venta telefónica;Norte
1281;2282;2114.0;E;283.29;28/11/2020;57994850.0;venta directa;Sur
1282;2283;954.0;C;70.98;17/02/2024;50855698.0;venta directa;Norte
1283;2284;592.0;D;451.32;04/06/2024;25671333.0;presencial;Oeste
1284;2285;125.0;A;172.64;16/05/2020;38154674.0;presencial;Sur
1285;2286;2284.0;A;135.24;15/03/2022;94731546.0;online;Sur
1286;2287;561.0;D;114.31;15/01/2024;89727030.0;online;Este
1287;2288;606.0;C;288.32;13/09/2020;25131640.0;online;Sur
1288;2289;1008.0;D;112.22;05/07/2024;92029767.0;online;Oeste
1289;2290;1817.0;E;263.25;19/09/2023;72952829.0;venta telefónica;Norte
1290;2291;2413.0;D;353.33;06/01/2023;21720875.0;online;Norte
1291;2292;877.0;B;266.48;27/06/2020;79435599.0;presencial;Oeste
1292;2293;1732.0;B;489.24;11/04/2023;25514320.0;presencial;Oeste
1293;2294;2332.0;A;327.98;15/07/2024;49642789.0;venta directa;Oeste
1294;2295;1296.0;B;423.07;23/01/2020;63674734.0;presencial;Norte
1295;2296;1661.0;C;256.37;13/11/2022;57166578.0;online;Este
1296;2297;600.0;D;144.04;10/12/2024;64341914.0;online;Este
1297;2298;794.0;C;238.01;07/09/2022;39803728.0;online;Este
1298;2299;1487.0;E;448.72;25/10/2021;28352943.0;online;Sur
1299;2300;1372.0;D;288.51;23/08/2024;80025745.0;presencial;Sur
1300;2301;;E;223.06;25/07/2020;62659212.0;presencial;Norte
1301;2302;1414.0;C;487.55;20/06/2020;89666484.0;venta telefónica;Sur
1302;2303;1650.0;D;269.61;20/11/2020;43690789.0;presencial;Sur
1303;2304;2340.0;E;378.81;10/10/2023;45568777.0;venta telefónica;Norte
1304;2305;740.0;E;489.07;01/08/2020;25218825.0;venta directa;Oeste
1305;2306;;D;173.93;06/07/2024;40618092.0;presencial;Este
1306;2307;867.0;D;496.17;29/08/2020;31744257.0;presencial;Norte
1307;2308;170.0;D;105.24;08/03/2020;89816702.0;venta telefónica;Sur
1308;2309;1946.0;C;246.64;12/08/2024;29881452.0;venta telefónica;Norte
1309;2310;34.0;A;370.94;13/03/2023;46291840.0;venta telefónica;Norte
1310;2311;1746.0;B;451.43;22/10/2022;38235994.0;venta telefónica;Norte
1311;2312;2031.0;D;117.8;10/10/2021;73166997.0;presencial;Este
1312;2313;1869.0;A;348.78;18/05/2022;63661048.0;presencial;Oeste
1313;2314;1628.0;A;242.17;25/10/2022;20458399.0;presencial;Oeste
1314;2315;2253.0;B;408.36;21/03/2023;14979971.0;venta telefónica;Norte
1315;2316;1312.0;D;483.64;14/11/2021;54366048.0;online;Norte
1316;2317;1855.0;E;428.79;09/06/2022;95856727.0;venta directa;Sur
1317;2318;1417.0;C;117.06;21/10/2022;81080740.0;venta telefónica;Este
1318;2319;2357.0;A;103.5;16/03/2022;55137280.0;venta directa;Norte
1319;2320;1642.0;E;249.43;13/11/2024;35194332.0;venta telefónica;Oeste
1320;2321;253.0;E;356.63;12/06/2021;57569143.0;presencial;Este
1321;2322;2089.0;E;131.22;04/12/2024;51189954.0;venta directa;Sur
1322;2323;1196.0;E;50.8;20/12/2020;80553677.0;online;Sur
1323;2324;914.0;A;439.51;17/01/2021;36863585.0;venta telefónica;Norte
1324;2325;1152.0;E;404.83;27/02/2024;87785926.0;online;Este
1325;2326;2249.0;B;230.1;03/01/2023;78086464.0;venta telefónica;Este
1326;2327;1481.0;C;471.52;12/07/2021;82004717.0;presencial;Sur
1327;2328;1015.0;C;379.99;07/08/2021;13959227.0;online;Este
1328;2329;76.0;A;392.83;12/01/2021;70181800.0;presencial;Oeste
1329;2330;1329.0;D;100.28;13/09/2024;51582234.0;presencial;Oeste
1330;2331;198.0;B;321.93;25/04/2021;20202860.0;venta telefónica;Oeste
1331;2332;1863.0;B;229.6;13/10/2020;89722511.0;venta directa;Sur
1332;2333;985.0;D;398.98;30/10/2023;15908326.0;online;Sur
1333;2334;2462.0;B;438.01;05/12/2020;61183708.0;presencial;Este
1334;2335;1927.0;B;212.93;16/11/2021;60969746.0;venta telefónica;Oeste
1335;2336;185.0;D;114.66;08/06/2021;76898556.0;venta telefónica;Norte
1336;2337;1061.0;B;141.24;03/12/2020;74274371.0;presencial;Oeste
1337;2338;2027.0;C;257.87;31/05/2020;31830373.0;venta directa;Este
1338;2339;184.0;D;165.49;09/11/2024;29797436.0;presencial;Oeste
1339;2340;948.0;C;219.78;01/12/2020;23469059.0;venta directa;Oeste
1340;2341;585.0;B;404.0;12/05/2021;13705747.0;venta directa;Norte
1341;2342;2362.0;D;165.92;10/06/2022;25124550.0;venta telefónica;Sur
1342;2343;858.0;E;427.34;02/12/2020;53016120.0;venta directa;Oeste
1343;2344;1470.0;B;232.46;27/08/2022;79318597.0;presencial;Sur
1344;2345;2497.0;E;478.53;11/02/2020;10160090.0;venta directa;Oeste
1345;2346;2453.0;E;468.74;14/12/2022;71460687.0;presencial;Sur
1346;2347;1799.0;D;489.65;08/12/2021;47892949.0;presencial;Norte
1347;2348;1966.0;B;299.41;06/10/2020;63990228.0;online;Este
1348;2349;1757.0;A;238.93;01/05/2020;50793446.0;venta telefónica;Este
1349;2350;202.0;A;82.17;28/09/2023;36610306.0;venta directa;Norte
1350;2351;;A;428.26;13/08/2021;84537683.0;presencial;Este
1351;2352;938.0;D;177.42;08/04/2021;42037169.0;presencial;Sur
1352;2353;1971.0;B;138.75;03/04/2021;32763804.0;venta directa;Este
1353;2354;434.0;E;289.18;19/08/2024;11139677.0;venta telefónica;Este
1354;2355;1237.0;D;197.35;26/06/2024;25622752.0;venta telefónica;Este
1355;2356;1535.0;C;358.48;23/02/2022;22030878.0;venta telefónica;Este
1356;2357;40.0;A;273.9;15/03/2024;91546826.0;online;Oeste
1357;2358;579.0;E;336.9;04/01/2023;49822041.0;venta telefónica;Sur
1358;2359;1020.0;B;94.55;14/08/2020;52800510.0;venta directa;Norte
1359;2360;1898.0;C;76.98;17/02/2022;10525590.0;venta telefónica;Este
1360;2361;1863.0;E;51.04;24/02/2021;11897002.0;online;Este
1361;2362;659.0;B;119.31;20/08/2024;78023057.0;online;Este
1362;2363;2064.0;B;202.58;06/11/2024;67180791.0;online;Sur
1363;2364;446.0;D;239.2;21/03/2024;21703926.0;presencial;Este
1364;2365;189.0;D;274.42;22/04/2023;75436225.0;venta directa;Oeste
1365;2366;1592.0;A;83.6;23/10/2022;63047523.0;online;Este
1366;2367;828.0;C;359.34;02/09/2023;77271486.0;venta telefónica;Norte
1367;2368;491.0;B;428.95;10/05/2022;13691349.0;venta telefónica;Norte
1368;2369;2454.0;E;481.47;17/06/2024;95221353.0;venta directa;Oeste
1369;2370;1485.0;E;205.95;01/06/2020;87873878.0;venta directa;Norte
1370;2371;1381.0;A;327.43;17/09/2020;58188929.0;venta directa;Oeste
1371;2372;831.0;D;363.87;12/06/2022;80875648.0;venta directa;Oeste
1372;2373;879.0;D;277.42;20/03/2021;57346629.0;venta telefónica;Norte
1373;2374;728.0;C;99.57;05/12/2023;21561815.0;venta directa;Este
1374;2375;1211.0;A;97.0;26/03/2022;97542173.0;venta telefónica;Norte
1375;2376;2398.0;C;213.29;30/08/2021;91779480.0;online;Norte
1376;2377;170.0;A;361.16;01/09/2023;48080269.0;venta telefónica;Este
1377;2378;1488.0;A;474.57;28/04/2021;76352076.0;venta telefónica;Sur
1378;2379;;B;498.36;31/10/2021;91892579.0;presencial;Norte
1379;2380;1545.0;D;443.26;18/02/2022;49859814.0;online;Sur
1380;2381;1404.0;D;475.78;27/12/2024;32624107.0;presencial;Norte
1381;2382;1114.0;C;65.67;16/05/2021;58198632.0;venta telefónica;Este
1382;2383;502.0;C;54.85;21/07/2022;18732939.0;venta telefónica;Sur
1383;2384;743.0;D;499.34;25/03/2020;88105512.0;venta directa;Este
1384;2385;160.0;E;277.72;26/03/2024;96273489.0;venta directa;Oeste
1385;2386;1984.0;C;274.21;25/06/2020;36588806.0;presencial;Este
1386;2387;1652.0;B;315.03;06/02/2020;91506614.0;presencial;Este
1387;2388;2225.0;D;126.23;15/08/2020;47411076.0;venta directa;Oeste
1388;2389;1142.0;D;155.8;07/11/2021;43541845.0;venta directa;Sur
1389;2390;21.0;E;208.13;28/04/2022;33529955.0;venta telefónica;Norte
1390;2391;772.0;C;360.08;16/04/2021;35353612.0;presencial;Oeste
1391;2392;2353.0;A;80.2;29/01/2022;33303065.0;venta directa;Oeste
1392;2393;1383.0;C;53.71;26/11/2022;48362256.0;venta directa;Norte
1393;2394;2322.0;A;120.64;17/11/2023;59496269.0;presencial;Oeste
1394;2395;1210.0;E;300.91;17/01/2020;83361016.0;venta directa;Oeste
1395;2396;2199.0;D;320.08;03/03/2022;39277697.0;venta directa;Norte
1396;2397;497.0;A;62.57;18/07/2021;72421688.0;venta directa;Oeste
1397;2398;944.0;E;468.64;07/07/2020;43855466.0;venta telefónica;Norte
1398;2399;47.0;E;102.46;30/05/2023;14717531.0;online;Norte
1399;2400;1327.0;B;444.86;01/04/2022;42384775.0;venta telefónica;Norte
1400;2401;220.0;D;231.4;09/09/2020;84467287.0;online;Norte
1401;2402;2337.0;B;214.93;05/06/2023;64294560.0;presencial;Este
1402;2403;876.0;D;264.55;12/06/2023;64545808.0;presencial;Oeste
1403;2404;1108.0;B;158.49;13/10/2024;16386526.0;presencial;Oeste
1404;2405;2321.0;D;434.42;07/05/2022;34547494.0;presencial;Sur
1405;2406;981.0;E;291.18;10/12/2021;76731005.0;presencial;Oeste
1406;2407;;C;255.05;28/02/2022;45952506.0;venta directa;Norte
1407;2408;932.0;A;421.3;22/04/2021;72338352.0;venta telefónica;Norte
1408;2409;2307.0;C;352.81;14/04/2020;23013178.0;venta telefónica;Norte
1409;2410;1320.0;C;462.01;01/01/2024;47254955.0;venta directa;Norte
1410;2411;539.0;B;122.42;13/07/2020;14276313.0;online;Sur
1411;2412;709.0;B;350.51;24/07/2021;90290511.0;venta telefónica;Sur
1412;2413;2165.0;A;141.38;07/10/2023;46834496.0;online;Norte
1413;2414;2084.0;C;150.69;14/02/2022;18117619.0;venta telefónica;Oeste
1414;2415;1762.0;C;480.89;14/06/2021;88072128.0;venta telefónica;Norte
1415;2416;777.0;D;456.79;04/03/2024;56233823.0;venta telefónica;Este
1416;2417;506.0;C;62.83;21/11/2023;73209455.0;presencial;Este
1417;2418;;C;458.2;01/01/2021;24653030.0;online;Oeste
1418;2419;882.0;B;185.79;10/10/2024;32377082.0;presencial;Sur
1419;2420;157.0;C;316.32;17/09/2023;65716085.0;presencial;Este
1420;2421;1038.0;B;331.33;22/05/2023;32772280.0;venta directa;Norte
1421;2422;2273.0;B;238.68;15/05/2024;96309413.0;presencial;Sur
1422;2423;742.0;D;323.52;17/11/2023;91209187.0;venta directa;Oeste
1423;2424;205.0;D;230.27;24/04/2023;27152725.0;presencial;Norte
1424;2425;2255.0;C;142.5;18/02/2020;29670709.0;venta directa;Oeste
1425;2426;686.0;C;149.67;09/11/2021;51515403.0;presencial;Sur
1426;2427;2230.0;A;372.89;14/06/2022;27739069.0;presencial;Oeste
1427;2428;2143.0;B;187.29;03/05/2020;51355194.0;venta telefónica;Oeste
1428;2429;929.0;C;441.42;04/10/2022;59879056.0;venta directa;Oeste
1429;2430;1593.0;C;418.94;29/11/2021;35729984.0;online;Este
1430;2431;;A;250.59;17/05/2021;11105473.0;presencial;Este
1431;2432;1049.0;E;144.85;25/02/2024;47561526.0;presencial;Sur
1432;2433;2173.0;E;422.26;13/06/2024;79171186.0;venta telefónica;Sur
1433;2434;2273.0;C;231.46;06/02/2022;64834639.0;venta telefónica;Sur
1434;2435;1620.0;C;401.12;26/09/2020;41781927.0;presencial;Oeste
1435;2436;1108.0;B;416.7;12/11/2024;35455314.0;venta directa;Este
1436;2437;1904.0;B;191.74;28/09/2020;54376083.0;venta directa;Este
1437;2438;1169.0;C;410.19;01/06/2022;12749792.0;presencial;Sur
1438;2439;1537.0;A;101.37;12/04/2020;59833736.0;venta telefónica;Sur
1439;2440;1178.0;B;449.1;12/09/2021;80114720.0;venta directa;Este
1440;2441;821.0;D;371.11;04/02/2022;11914693.0;venta telefónica;Este
1441;2442;2222.0;B;390.65;25/11/2024;59210633.0;venta directa;Norte
1442;2443;1031.0;D;350.94;09/12/2023;35797368.0;online;Este
1443;2444;2454.0;B;306.25;28/10/2020;61411702.0;presencial;Este
1444;2445;1016.0;D;153.23;13/04/2022;74807441.0;presencial;Norte
1445;2446;1925.0;C;214.74;20/09/2023;28527677.0;online;Sur
1446;2447;2122.0;E;174.7;14/10/2020;27599312.0;venta telefónica;Sur
1447;2448;1142.0;D;466.84;25/08/2024;62924356.0;venta telefónica;Norte
1448;2449;580.0;B;432.52;16/09/2023;60732510.0;venta directa;Este
1449;2450;1065.0;D;157.28;20/11/2023;17093000.0;venta directa;Este
1450;2451;2083.0;E;433.27;24/12/2020;44860304.0;presencial;Oeste
1451;2452;254.0;D;191.06;08/07/2023;78215738.0;venta directa;Oeste
1452;2453;265.0;E;167.18;23/05/2020;64405874.0;presencial;Oeste
1453;2454;1013.0;B;130.74;28/07/2021;43017745.0;venta telefónica;Sur
1454;2455;622.0;E;482.13;08/07/2022;16544901.0;venta directa;Norte
1455;2456;487.0;C;340.75;12/05/2020;62928777.0;presencial;Oeste
1456;2457;1610.0;B;277.99;18/05/2021;46951742.0;venta directa;Norte
1457;2458;1737.0;B;304.16;17/11/2022;17784427.0;presencial;Norte
1458;2459;1841.0;D;120.04;04/07/2024;54331412.0;venta directa;Sur
1459;2460;2078.0;A;394.91;10/10/2024;78043837.0;presencial;Oeste
1460;2461;1755.0;C;467.07;07/05/2020;98059938.0;venta telefónica;Sur
1461;2462;1698.0;A;328.22;15/07/2020;31634172.0;venta telefónica;Sur
1462;2463;432.0;A;122.07;23/12/2022;95560415.0;venta telefónica;Este
1463;2464;982.0;B;159.37;14/09/2020;22478117.0;presencial;Este
1464;2465;2191.0;B;98.4;15/04/2023;75494473.0;presencial;Norte
1465;2466;459.0;D;88.56;05/03/2021;45473103.0;venta directa;Oeste
1466;2467;2448.0;D;367.77;14/09/2021;48591683.0;venta telefónica;Sur
1467;2468;;D;416.88;08/11/2021;92261676.0;venta directa;Este
1468;2469;1270.0;B;373.54;23/04/2022;59714126.0;presencial;Oeste
1469;2470;552.0;C;246.49;24/06/2020;37897437.0;venta telefónica;Sur
1470;2471;193.0;E;188.74;30/04/2023;77203750.0;venta directa;Sur
1471;2472;264.0;B;482.12;23/04/2021;46720640.0;online;Oeste
1472;2473;2134.0;E;243.27;06/06/2022;51641850.0;venta directa;Este
1473;2474;525.0;C;182.13;22/05/2024;99574164.0;venta directa;Oeste
1474;2475;130.0;E;241.15;09/12/2024;94478366.0;presencial;Oeste
1475;2476;259.0;E;371.95;31/01/2024;72817351.0;venta telefónica;Este
1476;2477;1880.0;D;496.32;15/05/2021;39301813.0;venta telefónica;Oeste
1477;2478;2168.0;E;197.4;29/01/2023;22289012.0;presencial;Norte
1478;2479;1138.0;E;61.15;27/11/2022;18275562.0;presencial;Oeste
1479;2480;426.0;B;198.5;02/11/2020;46886468.0;venta directa;Norte
1480;2481;571.0;A;408.24;19/01/2020;71120503.0;presencial;Norte
1481;2482;2165.0;A;406.41;20/08/2022;46733330.0;presencial;Este
1482;2483;224.0;E;361.43;18/02/2023;99089451.0;venta directa;Oeste
1483;2484;670.0;B;164.63;16/02/2024;25388927.0;presencial;Oeste
1484;2485;1259.0;C;303.38;24/01/2024;81168026.0;online;Sur
1485;2486;2466.0;A;132.06;19/07/2020;60962250.0;online;Oeste
1486;2487;161.0;B;137.25;30/11/2024;28250884.0;presencial;Norte
1487;2488;1082.0;A;153.66;27/10/2023;39648926.0;presencial;Norte
1488;2489;2234.0;E;428.18;11/01/2023;96073763.0;online;Oeste
1489;2490;1024.0;B;455.6;11/03/2022;40008044.0;presencial;Sur
1490;2491;256.0;C;328.71;06/12/2024;30294063.0;online;Sur
1491;2492;1414.0;C;385.57;29/06/2023;93261691.0;venta directa;Este
1492;2493;737.0;A;185.67;14/03/2022;80039283.0;venta telefónica;Sur
1493;2494;1375.0;B;294.4;21/08/2022;14608567.0;venta directa;Oeste
1494;2495;1154.0;D;485.87;07/10/2020;59420353.0;presencial;Oeste
1495;2496;1480.0;C;260.91;09/06/2024;20672458.0;venta directa;Norte
1496;2497;1448.0;B;343.81;30/12/2021;69434331.0;presencial;Este
1497;2498;681.0;B;382.72;01/04/2021;18584888.0;venta directa;Este
1498;2499;1063.0;B;51.58;28/07/2023;69733792.0;presencial;Este
1499;2500;56.0;A;76.18;29/03/2024;28112300.0;presencial;Este
1500;2501;737.0;B;95.58;10/05/2023;28114482.0;venta telefónica;Sur
1501;2502;2272.0;C;184.78;14/07/2020;87097968.0;venta telefónica;Este
1502;2503;1935.0;C;444.16;05/11/2024;68369495.0;online;Oeste
1503;2504;1017.0;C;287.58;15/09/2020;75042792.0;venta directa;Este
1504;2505;718.0;B;180.89;14/02/2021;24636779.0;online;Este
1505;2506;684.0;B;202.34;09/03/2020;41471402.0;presencial;Este
1506;2507;1840.0;D;405.73;17/06/2021;39491116.0;venta directa;Norte
1507;2508;1362.0;C;134.19;10/09/2021;24285064.0;online;Norte
1508;2509;471.0;B;196.34;08/02/2023;72002725.0;presencial;Norte
1509;2510;300.0;D;376.28;05/03/2024;56144837.0;venta telefónica;Oeste
1510;2511;1163.0;A;213.98;27/05/2023;59993400.0;presencial;Norte
1511;2512;1836.0;A;358.33;18/01/2020;86871922.0;online;Este
